Time,tempin,tempout,humidity,windspeed,winddir,rainrate,dew,uv,heat,icon,desc
14:38:24,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:39:22,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:39:24,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:40:22,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:40:24,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:41:22,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:41:24,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:42:22,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:42:24,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:43:22,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:43:24,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:44:22,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:44:24,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:45:22,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:45:24,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:46:22,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
14:46:24,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:52:12,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:52:14,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:53:12,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:53:14,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:54:12,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:54:14,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:55:12,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:55:14,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:56:12,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:56:52,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:57:12,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:58:12,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:59:12,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
15:59:46,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:00:12,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:01:12,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:01:30,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:02:12,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:02:30,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:48:04,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:48:05,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:49:04,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:49:05,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:50:04,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:50:05,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:51:04,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:51:05,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:52:04,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:52:05,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:53:04,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:53:05,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:54:04,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
16:54:05,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
17:07:04,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
17:07:05,29.5,31.3,22.0,3.0,103.0,0.0,45.0,0,86.0,01d,clear sky
